,Name,Party,Start Date,End Date,Wikidata_ID,gender,birthday,twitter_username,twitter_numeric_user_id,subscriber_count,start_date,point_in_time,period,Location,Age,Seniority,Image_URL
73,Lilian Helder,PVV[ac],31 maart 2021,5 december 2023,Q122841334,female,+1973-05-30T00:00:00Z,lilianhelderpvv,lilianhelderpvv,16255.0,+2010-11-06T00:00:00Z,+2020-04-15T00:00:00Z,2021_2023,,,,
74,Sophie Hermans,VVD,31 maart 2021,5 december 2023,Q122841334,,,,,,,,2021_2023,,,,
75,Maarten Hijink,SP,31 maart 2021,20 april 2023[as],Q122841334,male,+1983-05-24T00:00:00Z,maartenhijink,maartenhijink,4952.0,+2010-06-16T00:00:00Z,+2020-04-22T00:00:00Z,2021_2023,,,,
76,Jacqueline van den Hil,VVD,31 maart 2021,5 december 2023,Q122841334,female,+1968-03-20T00:00:00Z,,,,,,2021_2023,,,,
77,Wopke Hoekstra,CDA,31 maart 2021,10 januari 2022[ar],Q122841334,male,+1975-09-30T00:00:00Z,WBHoekstra,WBHoekstra,28128.0,+2017-10-17T00:00:00Z,+2020-07-03T00:00:00Z,2021_2023,,,,
78,Habtamu de Hoop,PvdA[p],31 maart 2021,5 december 2023,Q122841334,male,+1998-04-16T00:00:00Z,habtamudehoop,habtamudehoop,,+2011-07-12T00:00:00Z,+2021-03-15T00:00:00Z,2021_2023,,,,
79,Pepijn van Houwelingen,FVD,31 maart 2021,5 december 2023,Q122841334,male,+1980-00-00T00:00:00Z,,,,,,2021_2023,,,,
80,Folkert Idsinga,VVD,31 maart 2021,5 september 2023[at],Q122841334,male,+1971-12-22T00:00:00Z,folkertidsinga,folkertidsinga,,+2021-01-14T00:00:00Z,+2021-06-14T00:00:00Z,2021_2023,,,,
81,Freek Jansen,FVD,31 maart 2021,5 december 2023,Q122841334,male,+1672-01-01T00:00:00Z,,,,,,2021_2023,,,,
82,Rob Jetten,D66,31 maart 2021,10 januari 2022[ar],Q122841334,male,+1987-03-25T00:00:00Z,RobJetten,RobJetten,36026.0,+2009-04-26T00:00:00Z,+2020-04-27T00:00:00Z,2021_2023,,,,
83,Léon de Jong,PVV,31 maart 2021,5 december 2023,Q122841334,male,+1982-08-31T00:00:00Z,leondejong,leondejong,11132.0,+2009-12-15T00:00:00Z,+2020-04-22T00:00:00Z,2021_2023,,,,
84,Romke de Jong,D66,31 maart 2021,5 december 2023,Q122841334,male,+1984-04-05T00:00:00Z,romkedejong,romkedejong,,+2018-06-14T00:00:00Z,+2021-06-28T00:00:00Z,2021_2023,,,,
85,Sigrid Kaag,D66,31 maart 2021,10 januari 2022[ar],Q122841334,female,+1961-11-02T00:00:00Z,sigridkaag,sigridkaag,,+2017-11-24T00:00:00Z,+2021-03-29T00:00:00Z,2021_2023,,,,
86,Roelien Kamminga,VVD,31 maart 2021,5 december 2023,Q122841334,female,+1978-04-13T00:00:00Z,KammingaRJ,KammingaRJ,,+2013-11-09T00:00:00Z,+2021-03-29T00:00:00Z,2021_2023,,,,
87,Hülya Kat,D66,31 maart 2021,5 december 2023,Q122841334,female,+1983-08-01T00:00:00Z,,,,,,2021_2023,,,,
88,Barbara Kathmann,PvdA[p],31 maart 2021,5 december 2023,Q122841334,female,+1978-05-12T00:00:00Z,barbarakathmann,barbarakathmann,,+2010-03-18T00:00:00Z,+2021-03-15T00:00:00Z,2021_2023,,,,
89,Mona Keijzer,CDA,31 maart 2021,27 september 2021[au],Q122841334,female,+1968-10-09T00:00:00Z,MonaKeijzer,MonaKeijzer,41478.0,+2009-06-21T00:00:00Z,+2020-04-26T00:00:00Z,2021_2023,,,,
90,Bart van Kent,SP,31 maart 2021,5 december 2023,Q122841334,male,+1983-12-18T00:00:00Z,bartvankent,bartvankent,3207.0,+2010-10-24T00:00:00Z,+2020-04-19T00:00:00Z,2021_2023,,,,
91,Simone Kerseboom,FVD,31 maart 2021,16 augustus 2022[av],Q122841334,female,+1984-00-00T00:00:00Z,,,,,,2021_2023,,,,
92,Jesse Klaver,GL[p],31 maart 2021,5 december 2023,Q122841334,male,+1986-05-01T00:00:00Z,jesseklaver,jesseklaver,244184.0,+2008-11-16T00:00:00Z,+2018-05-10T00:00:00Z,2021_2023,,,,
93,Jan Klink,VVD,2 juni 2021[aw],7 september 2021[aw],Q122841334,male,+1985-02-18T00:00:00Z,KlinkJan,KlinkJan,,+2011-08-04T00:00:00Z,+2021-03-23T00:00:00Z,2021_2023,,,,
94,Raymond Knops,CDA,31 maart 2021,2 februari 2023[ay],Q122841334,male,+1971-11-10T00:00:00Z,RaymondKnops,RaymondKnops,12843.0,+2010-01-18T00:00:00Z,+2020-04-27T00:00:00Z,2021_2023,,,,
95,Marieke Koekkoek,Volt,31 maart 2021,14 maart 2023[az],Q122841334,female,+1989-02-26T00:00:00Z,KoekkoekMarieke,KoekkoekMarieke,,,,2021_2023,,,,
96,Daniel Koerhuis,VVD,31 maart 2021,5 december 2023,Q122841334,male,+1981-07-26T00:00:00Z,danielkoerhuis,danielkoerhuis,,+2010-02-19T00:00:00Z,+2021-03-23T00:00:00Z,2021_2023,,,,
97,Alexander Kops,PVV,31 maart 2021,5 december 2023,Q122841334,male,+1984-11-23T00:00:00Z,kopspvv,kopspvv,4178.0,+2014-06-21T00:00:00Z,+2020-04-22T00:00:00Z,2021_2023,,,,
98,Daan de Kort,VVD,31 maart 2021,5 december 2023,Q122841334,male,+1992-07-15T00:00:00Z,Daandekort92,Daandekort92,,+2011-03-11T00:00:00Z,+2021-03-29T00:00:00Z,2021_2023,,,,
99,Suzanne Kröger,GL[p],27 oktober 2021[ba],5 december 2023,Q122841334,female,+1976-06-06T00:00:00Z,suzanne_GL,suzanne_GL,,+2011-03-13T00:00:00Z,+2020-12-29T00:00:00Z,2021_2023,,,,
100,Harmen Krul,CDA,7 februari 2023[bb],5 december 2023,Q122841334,male,+1994-05-19T00:00:00Z,HarmenKrul,HarmenKrul,,,,2021_2023,,,,
101,Anne Kuik,CDA,31 maart 2021,3 mei 2022[bc],Q122841334,female,+1987-01-22T00:00:00Z,AnneKuik,AnneKuik,,,,2021_2023,,,,
102,Attje Kuiken,PvdA[p],31 maart 2021,5 december 2023,Q122841334,female,+1977-10-27T00:00:00Z,attjekuiken,attjekuiken,10439.0,+2009-03-31T00:00:00Z,+2018-05-10T00:00:00Z,2021_2023,,,,
103,Tunahan Kuzu,DENK,31 maart 2021,5 december 2023,Q122841334,male,+1981-06-05T00:00:00Z,tunahankuzu,tunahankuzu,22866.0,+2008-07-15T00:00:00Z,+2020-04-24T00:00:00Z,2021_2023,,,,
104,Peter Kwint,SP,31 maart 2021,5 december 2023,Q122841334,male,+1984-12-19T00:00:00Z,peterkwint,peterkwint,12227.0,+2011-01-18T00:00:00Z,+2018-05-10T00:00:00Z,2021_2023,,,,
105,Jeanet van der Laan,D66,31 maart 2021,5 december 2023,Q122841334,female,+1980-01-20T00:00:00Z,Jeanetvdlaan,Jeanetvdlaan,,+2010-10-29T00:00:00Z,+2021-03-08T00:00:00Z,2021_2023,,,,
106,Tom van der Lee,GL[p],31 maart 2021,5 december 2023,Q122841334,male,+1964-07-09T00:00:00Z,TomvanderLee,TomvanderLee,,+2009-06-29T00:00:00Z,+2020-12-27T00:00:00Z,2021_2023,,,,
107,Renske Leijten,SP,31 maart 2021,4 juli 2023,Q122841334,female,+1979-03-17T00:00:00Z,RenskeLeijten,RenskeLeijten,39831.0,+2010-04-13T00:00:00Z,+2018-05-10T00:00:00Z,2021_2023,,,,
108,Senna Maatoug,GL[p],31 maart 2021,5 december 2023,Q122841334,female,+1989-00-00T00:00:00Z,SennaMaatoug,SennaMaatoug,,+2020-05-24T00:00:00Z,+2021-03-08T00:00:00Z,2021_2023,,,,
109,Barry Madlener,PVV,31 maart 2021,5 december 2023,Q122841334,male,+1969-01-06T00:00:00Z,,,,,,2021_2023,,,,
110,Vicky Maeijer,PVV,31 maart 2021,5 december 2023,Q122841334,female,+1986-09-07T00:00:00Z,VickyMaeijer,VickyMaeijer,4830.0,+2011-12-14T00:00:00Z,+2020-04-27T00:00:00Z,2021_2023,,,,
111,Lilian Marijnissen,SP,31 maart 2021,5 december 2023,Q122841334,female,+1985-07-11T00:00:00Z,marijnissenl,marijnissenl,34924.0,+2011-02-18T00:00:00Z,+2020-04-22T00:00:00Z,2021_2023,,,,
112,Gidi Markuszower,PVV,31 maart 2021,5 december 2023,Q122841334,male,+1977-10-27T00:00:00Z,gidimarkuszower,gidimarkuszower,4625.0,+2009-06-16T00:00:00Z,+2020-04-20T00:00:00Z,2021_2023,,,,
113,Paul van Meenen,D66,31 maart 2021,6 juni 2023[bd],Q122841334,male,+1956-01-29T00:00:00Z,Paul_van_Meenen,Paul_van_Meenen,13600.0,+2010-09-02T00:00:00Z,+2020-04-26T00:00:00Z,2021_2023,,,,
114,Gideon van Meijeren,FVD,31 maart 2021,5 december 2023,Q122841334,male,+1988-00-00T00:00:00Z,,,,,,2021_2023,,,,
115,Ingrid Michon,VVD,31 maart 2021,5 december 2023,Q122841334,female,+1976-09-14T00:00:00Z,ingridmichon,ingridmichon,,+2011-11-24T00:00:00Z,+2021-03-23T00:00:00Z,2021_2023,,,,
116,Fahid Minhas,VVD,31 maart 2021,5 december 2023,Q122841334,male,+1988-02-14T00:00:00Z,minhas_fahid,minhas_fahid,,+2018-06-09T00:00:00Z,+2021-03-23T00:00:00Z,2021_2023,,,,
117,Mohammed Mohandis,PvdA[p],2 juni 2022[be],5 december 2023,Q122841334,male,+1985-06-28T00:00:00Z,MoMohandis,MoMohandis,5344.0,+2009-06-08T00:00:00Z,+2020-04-26T00:00:00Z,2021_2023,,,,
118,Harry van der Molen,CDA,31 maart 2021,26 april 2021[bf],Q122841334,male,+1980-04-22T00:00:00Z,,,,,,2021_2023,,,,
119,Agnes Mulder,CDA,31 maart 2021,9 mei 2023[ay],Q122841334,female,+1973-10-21T00:00:00Z,AgnesMulderCDA,AgnesMulderCDA,11226.0,+2012-04-13T00:00:00Z,+2020-04-24T00:00:00Z,2021_2023,,,,
120,Edgar Mulder,PVV,31 maart 2021,5 december 2023,Q122841334,male,+1961-11-22T00:00:00Z,edgarmulder1,edgarmulder1,2444.0,+2011-04-22T00:00:00Z,+2020-04-19T00:00:00Z,2021_2023,,,,
121,Songül Mutluer,PvdA[p],17 februari 2022[bh],5 december 2023,Q122841334,female,+1979-00-00T00:00:00Z,songulmutluer,songulmutluer,,+2010-01-01T00:00:00Z,+2021-03-08T00:00:00Z,2021_2023,,,,
122,Daan de Neef,VVD,31 maart 2021,5 september 2022[bi],Q122841334,male,+1977-09-15T00:00:00Z,DaandeNeef,DaandeNeef,,+2010-05-19T00:00:00Z,+2021-03-23T00:00:00Z,2021_2023,,,,
123,Henk Nijboer,PvdA[p],31 maart 2021,5 december 2023,Q122841334,male,+1983-03-31T00:00:00Z,henknijboer,henknijboer,9352.0,+2010-04-29T00:00:00Z,+2018-05-10T00:00:00Z,2021_2023,,,,
124,Michiel van Nispen,SP,31 maart 2021,5 december 2023,Q122841334,male,+1982-10-14T00:00:00Z,MichielvNispen,MichielvNispen,1057.0,+2012-06-12T00:00:00Z,+2020-04-26T00:00:00Z,2021_2023,,,,
125,Pieter Omtzigt,CDA,31 maart 2021,25 mei 2021[bj],Q122841334,male,+1974-01-08T00:00:00Z,PieterOmtzigt,PieterOmtzigt,56426.0,+2009-01-20T00:00:00Z,+2018-05-10T00:00:00Z,2021_2023,,,,
126,[bj],Lid Omtzigt,15 september 2021[bj],5 december 2023,Q122841334,male,+1974-01-08T00:00:00Z,PieterOmtzigt,PieterOmtzigt,56426.0,+2009-01-20T00:00:00Z,+2018-05-10T00:00:00Z,2021_2023,,,,
127,Esther Ouwehand,PvdD,31 maart 2021,12 oktober 2022[bk],Q122841334,female,+1976-06-10T00:00:00Z,estherouwehand,estherouwehand,27078.0,+2010-05-02T00:00:00Z,+2020-04-19T00:00:00Z,2021_2023,,,,
128,Hilde Palland,CDA,31 maart 2021,5 december 2023,Q122841334,female,+1979-09-13T00:00:00Z,Hilde_PM,Hilde_PM,,,,2021_2023,,,,
129,Jan Paternotte,D66,31 maart 2021,5 december 2023,Q122841334,male,+1984-02-26T00:00:00Z,,,,,,2021_2023,,,,
130,Mariëlle Paul,VVD,31 maart 2021,20 juli 2023[bl],Q122841334,female,+1966-11-05T00:00:00Z,marielle_paul,marielle_paul,,+2013-06-04T00:00:00Z,+2021-03-29T00:00:00Z,2021_2023,,,,
131,Wieke Paulusma,D66,15 april 2021[bm],5 december 2023,Q122841334,female,+1978-12-05T00:00:00Z,wiepau,wiepau,,+2009-10-14T00:00:00Z,+2021-03-15T00:00:00Z,2021_2023,,,,
132,René Peters,CDA,31 maart 2021,5 december 2023,Q122841334,male,+1981-06-15T00:00:00Z,,,,,,2021_2023,,,,
133,Kati Piri,PvdA[p],31 maart 2021,5 december 2023,Q122841334,female,+1979-04-08T00:00:00Z,katipiri,katipiri,,+2014-01-13T00:00:00Z,+2021-03-15T00:00:00Z,2021_2023,,,,
134,Caroline van der Plas,BBB,31 maart 2021,5 december 2023,Q122841334,female,+1967-06-06T00:00:00Z,llientje1967,llientje1967,,+2010-02-00T00:00:00Z,,2021_2023,,,,
135,Lilianne Ploumen,PvdA,31 maart 2021,21 april 2022[bn],Q122841334,female,+1962-07-12T00:00:00Z,PloumenLilianne,PloumenLilianne,,+2020-12-10T00:00:00Z,+2021-03-15T00:00:00Z,2021_2023,,,,
136,Anne-Marijke Podt,D66,7 september 2021[bo],5 december 2023,Q122841334,female,+1975-01-16T00:00:00Z,Annemarijke,Annemarijke,2251.0,+2008-07-24T00:00:00Z,+2020-04-25T00:00:00Z,2021_2023,,,,
137,Nicki Pouw-Verweij,JA21[ac],31 maart 2021,9 maart 2022[bp],Q122841334,female,+1991-05-21T00:00:00Z,nickiverweij,nickiverweij,,+2017-03-29T00:00:00Z,+2021-05-03T00:00:00Z,2021_2023,,,,
138,Lammert van Raan,PvdD,31 maart 2021,5 december 2023,Q122841334,male,+1962-02-03T00:00:00Z,,,,,,2021_2023,,,,
139,Rens Raemakers,D66,31 maart 2021,25 oktober 2021[bq],Q122841334,male,+1991-03-27T00:00:00Z,RensRaemakers,RensRaemakers,,+2010-09-13T00:00:00Z,+2022-02-28T00:00:00Z,2021_2023,,,,
140,Hawre Rahimi,VVD,18 januari 2022[br],5 december 2023,Q122841334,male,+1978-09-23T00:00:00Z,HawreRahimi,HawreRahimi,,+2011-06-08T00:00:00Z,+2021-03-29T00:00:00Z,2021_2023,,,,
141,Queeny Rajkowski,VVD,31 maart 2021,5 december 2023,Q122841334,female,+1988-11-17T00:00:00Z,QueenyRaj,QueenyRaj,,+2012-06-20T00:00:00Z,+2021-03-23T00:00:00Z,2021_2023,,,,
142,Simone Richardson,VVD,6 september 2022[ah],27 oktober 2022[ah],Q122841334,female,,,,,,,2021_2023,,,,
143,Raymond de Roon,PVV,31 maart 2021,5 december 2023,Q122841334,male,+1952-09-01T00:00:00Z,r_deroonpvv,r_deroonpvv,1352.0,+2015-12-04T00:00:00Z,+2020-04-15T00:00:00Z,2021_2023,,,,
144,Mark Rutte,VVD,31 maart 2021,10 januari 2022[ar],Q122841334,male,+1967-02-14T00:00:00Z,markrutte,markrutte,112900.0,+2008-10-12T00:00:00Z,+2018-05-10T00:00:00Z,2021_2023,,,,
145,Fonda Sahla,D66,27 oktober 2021[bu],18 januari 2022[bu],Q122841334,female,+1979-05-29T00:00:00Z,Fonda_Sahla,Fonda_Sahla,,+2014-10-07T00:00:00Z,+2021-03-08T00:00:00Z,2021_2023,,,,
146,Carola Schouten,CU,31 maart 2021,10 januari 2022[ar],Q122841334,female,+1977-10-06T00:00:00Z,carolaschouten,carolaschouten,12025.0,+2009-04-23T00:00:00Z,+2018-05-10T00:00:00Z,2021_2023,,,,
147,Gert-Jan Segers,CU,31 maart 2021,24 januari 2023[bv],Q122841334,male,+1969-07-09T00:00:00Z,gertjansegers,gertjansegers,48699.0,+2010-03-02T00:00:00Z,+2020-04-14T00:00:00Z,2021_2023,,,,
148,Chris Simons,VVD,22 maart 2022[ah],7 juli 2022[ah],Q122841334,male,+1965-03-01T00:00:00Z,chrsimons,chrsimons,,+2009-07-10T00:00:00Z,+2021-04-19T00:00:00Z,2021_2023,,,,
149,Sylvana Simons,BIJ1,31 maart 2021,5 december 2023,Q122841334,female,+1971-01-31T00:00:00Z,SylvanaBIJ1,SylvanaBIJ1,,+2020-04-08T00:00:00Z,+2022-11-29T00:00:00Z,2021_2023,,,,
150,Sjoerd Sjoerdsma,D66,31 maart 2021,5 december 2023,Q122841334,male,+1981-07-10T00:00:00Z,swsjoerdsma,swsjoerdsma,20090.0,+2009-03-26T00:00:00Z,+2020-04-24T00:00:00Z,2021_2023,,,,
151,Evert Jan Slootweg,CDA,10 mei 2022[bx],23 augustus 2022[bx],Q122841334,male,+1969-05-18T00:00:00Z,EJSlootweg,EJSlootweg,,,,2021_2023,,,,
152,Bart Smals,VVD,7 september 2021[bz],5 december 2023,Q122841334,male,+1970-04-05T00:00:00Z,bsmals,bsmals,,+2009-02-26T00:00:00Z,+2021-03-29T00:00:00Z,2021_2023,,,,
153,Sidney Smeets,D66,31 maart 2021,15 april 2021[f],Q122841334,male,+1975-06-18T00:00:00Z,advocaatsmeets,advocaatsmeets,,,,2021_2023,,,,
154,Hans Smolders,FVD[z],31 maart 2021,5 december 2023,Q122841334,male,+1960-09-15T00:00:00Z,,,,,,2021_2023,,,,
155,Joost Sneller,D66,31 maart 2021,5 december 2023,Q122841334,male,+1982-07-24T00:00:00Z,,,,,,2021_2023,,,,
156,Bart Snels,GL,31 maart 2021,26 oktober 2021[ca],Q122841334,male,+1966-01-06T00:00:00Z,bartsnels,bartsnels,,+2009-09-24T00:00:00Z,+2020-03-20T00:00:00Z,2021_2023,,,,
157,Kees van der Staaij,SGP,31 maart 2021,5 december 2023,Q122841334,male,+1968-09-12T00:00:00Z,keesvdstaaij,keesvdstaaij,76367.0,+2010-03-01T00:00:00Z,+2018-05-10T00:00:00Z,2021_2023,,,,
158,Chris Stoffer,SGP,31 maart 2021,5 december 2023,Q122841334,male,+1974-09-19T00:00:00Z,,,,,,2021_2023,,,,
159,Pim van Strien,VVD,31 maart 2021,5 december 2023,Q122841334,male,+1977-04-29T00:00:00Z,PimVanStrien,PimVanStrien,,+2020-07-06T00:00:00Z,+2021-03-23T00:00:00Z,2021_2023,,,,
160,Mark Strolenberg,VVD,7 september 2021[cb],5 december 2023,Q122841334,male,+1979-04-05T00:00:00Z,strolenberg,strolenberg,,+2008-04-19T00:00:00Z,+2021-03-29T00:00:00Z,2021_2023,,,,
161,Ockje Tellegen,VVD,31 maart 2021,17 maart 2022[cc],Q122841334,female,+1974-10-16T00:00:00Z,ockjetellegen,ockjetellegen,4914.0,+2011-09-29T00:00:00Z,+2020-04-30T00:00:00Z,2021_2023,,,,
162,Nicole Temmink,SP,5 juli 2023[cd],5 december 2023,Q122841334,female,+1987-01-01T00:00:00Z,NicoleTemmink,NicoleTemmink,,+2012-06-14T00:00:00Z,+2021-03-22T00:00:00Z,2021_2023,,,,
163,Hans Teunissen,D66,6 juli 2023[ce],5 december 2023,Q122841334,male,+1984-01-01T00:00:00Z,,,,,,2021_2023,,,,
164,Christine Teunissen,PvdD,31 maart 2021,5 december 2023,Q122841334,female,+1985-09-06T00:00:00Z,,,,,,2021_2023,,,,
165,Joris Thijssen,PvdA[p],31 maart 2021,5 december 2023,Q122841334,male,+1974-01-01T00:00:00Z,joris_pvda,joris_pvda,,+2010-10-15T00:00:00Z,+2021-03-15T00:00:00Z,2021_2023,,,,
166,Judith Tielen,VVD,31 maart 2021,5 december 2023,Q122841334,female,+1972-04-02T00:00:00Z,JudithTielenVVD,JudithTielenVVD,,+2010-01-19T00:00:00Z,+2021-03-23T00:00:00Z,2021_2023,,,,
167,Peter Valstar,VVD,31 maart 2021,5 december 2023,Q122841334,male,+1985-03-27T00:00:00Z,pvalstar,pvalstar,,+2009-06-16T00:00:00Z,+2021-03-29T00:00:00Z,2021_2023,,,,
168,Eline Vedder,CDA,10 mei 2023[cf],5 december 2023,Q122841334,female,+1979-04-15T00:00:00Z,ElineVedder,ElineVedder,,+2016-10-22T00:00:00Z,+2023-05-15T00:00:00Z,2021_2023,,,,
169,Ruud Verkuijlen,VVD,7 september 2021[aw],11 januari 2022[aw],Q122841334,male,+1960-10-13T00:00:00Z,,,,,,2021_2023,,,,
170,Leonie Vestering,PvdD,31 maart 2021,8 mei 2023[cg],Q122841334,female,+1984-03-13T00:00:00Z,leonievestering,leonievestering,,+2010-10-06T00:00:00Z,+2021-04-19T00:00:00Z,2021_2023,,,,
171,Hans Vijlbrief,D66,31 maart 2021,10 januari 2022[ar],Q122841334,male,+1963-08-17T00:00:00Z,,,,,,2021_2023,,,,
172,Aukje de Vries,VVD,31 maart 2021,10 januari 2022[ar],Q122841334,female,+1964-10-21T00:00:00Z,aukjedevries,aukjedevries,5966.0,+2009-01-03T00:00:00Z,+2020-04-19T00:00:00Z,2021_2023,,,,
173,Sjoerd Warmerdam,D66,18 januari 2022[bu],15 februari 2022[bu],Q122841334,male,+1987-08-13T00:00:00Z,warmerdamd66,warmerdamd66,,+2019-01-10T00:00:00Z,+2022-02-07T00:00:00Z,2021_2023,,,,
174,Frank Wassenberg,PvdD,31 maart 2021,5 december 2023,Q122841334,male,+1966-05-02T00:00:00Z,WassenbergFrank,WassenbergFrank,4791.0,+2012-08-16T00:00:00Z,+2020-04-27T00:00:00Z,2021_2023,,,,
175,Danai van Weerdenburg,PVV,31 maart 2021,5 december 2023,Q122841334,female,+1976-08-01T00:00:00Z,Danai_PVV,Danai_PVV,3073.0,+2015-04-20T00:00:00Z,+2020-04-25T00:00:00Z,2021_2023,,,,
176,Hanneke van der Werf,D66,31 maart 2021,1 oktober 2023[ci],Q122841334,female,+1984-11-29T00:00:00Z,hannekevdwerf,hannekevdwerf,,+2010-06-07T00:00:00Z,+2021-03-08T00:00:00Z,2021_2023,,,,
177,Lucille Werner,CDA,31 maart 2021,5 december 2023,Q122841334,female,+1967-10-12T00:00:00Z,lucillewerner,lucillewerner,,+2009-07-15T00:00:00Z,+2020-03-21T00:00:00Z,2021_2023,,,,
178,Lisa Westerveld,GL[p],31 maart 2021,5 december 2023,Q122841334,female,+1981-11-16T00:00:00Z,Lisawesterveld,Lisawesterveld,,+2010-03-30T00:00:00Z,+2020-12-29T00:00:00Z,2021_2023,,,,
179,Steven van Weyenberg,D66,31 maart 2021,2 september 2021[cj],Q122841334,male,+1973-03-21T00:00:00Z,svanweyenberg,svanweyenberg,11582.0,+2010-03-25T00:00:00Z,+2020-04-24T00:00:00Z,2021_2023,,,,
180,Dennis Wiersma,VVD,31 maart 2021,2 september 2021[cj],Q122841334,male,+1986-02-19T00:00:00Z,DennisWiersma,DennisWiersma,,+2008-03-22T00:00:00Z,+2021-03-23T00:00:00Z,2021_2023,,,,
181,Jeroen van Wijngaarden,VVD,31 maart 2021,26 oktober 2023[ck],Q122841334,male,+1978-03-29T00:00:00Z,vanwijngaardenj,vanwijngaardenj,1736.0,+2013-04-25T00:00:00Z,+2020-04-24T00:00:00Z,2021_2023,,,,
182,Geert Wilders,PVV,31 maart 2021,5 december 2023,Q122841334,male,+1963-09-06T00:00:00Z,geertwilderspvv,geertwilderspvv,950235.0,+2009-05-22T00:00:00Z,+2018-05-10T00:00:00Z,2021_2023,,,,
183,Hatte van der Woude,VVD,31 maart 2021,5 december 2023,Q122841334,female,+1969-09-18T00:00:00Z,hhvdw,hhvdw,,+2010-10-14T00:00:00Z,+2021-03-23T00:00:00Z,2021_2023,,,,
184,Bas van 't Wout,VVD,31 maart 2021,1 juni 2021[cl],Q122841334,male,+1979-04-22T00:00:00Z,bvantwout,bvantwout,4681.0,+2009-03-17T00:00:00Z,+2020-04-19T00:00:00Z,2021_2023,,,,
185,Jorien Wuite,D66,31 maart 2021,5 december 2023,Q122841334,female,+1964-12-06T00:00:00Z,wuite_jorien,wuite_jorien,,+2020-04-16T00:00:00Z,+2021-03-08T00:00:00Z,2021_2023,,,,
186,Zohair El Yassini,VVD,31 maart 2021,5 december 2023,Q122841334,male,+1979-11-17T00:00:00Z,ZelYassini,ZelYassini,,+2011-01-26T00:00:00Z,+2020-12-28T00:00:00Z,2021_2023,,,,
187,Dilan Yeşilgöz-Zegerius,VVD,31 maart 2021,2 september 2021[cj],Q122841334,female,+1977-06-18T00:00:00Z,DilanYesilgoz,DilanYesilgoz,22359.0,+2009-12-25T00:00:00Z,+2020-04-25T00:00:00Z,2021_2023,,,,
0,Max Aardema,PVV,,,Q6794520,male,+1963-02-11T00:00:00Z,,,,,,2024,Drachten,61 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/12941235-4f71-4670-bc25-08180586437d_1291.jpg?itok=Qa0-aYmN
1,Thierry Aartsen,VVD,,,Q28861067,male,+1989-12-19T00:00:00Z,ThierryAartsen,ThierryAartsen,,+2009-01-19T00:00:00Z,+2021-03-29T00:00:00Z,2024,Terheijden,34 jaar,1987 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/397c857a-fda0-414d-8fdc-8288cd3284aa_1614.jpg?itok=K_uz-VBg
2,Ismail el Abassi,DENK,,,Q123176256,male,+1983-02-27T00:00:00Z,,,,,,2024,Utrecht,40 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/209ce05e-66ee-4999-928c-00f152b40ead_1291.jpg?itok=6ez0JUTc
3,Fleur Agema,PVV,,,Q467982,female,+1976-09-16T00:00:00Z,FleurAgemaPVV,FleurAgemaPVV,42824.0,+2010-01-15T00:00:00Z,+2018-05-10T00:00:00Z,2024,'s-Gravenhage,47 jaar,6180 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/1c889902-6ede-427c-8682-000f683fffaa_1614.jpg?itok=30l4M3VC
4,Stephan van Baarle,DENK,,,Q28861995,male,+1991-08-25T00:00:00Z,,,,,,2024,Rotterdam,32 jaar,1057 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/859e1824-cc60-4304-9293-dca932ebbed2_1614.jpg?itok=ZU-zYpFG
5,Mpanzu Bamenga,D66,,,Q28860899,male,+1985-07-12T00:00:00Z,,,,,,2024,Eindhoven,38 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/d4b77771-411c-4d3d-a893-767f38e07c67_1291.jpg?itok=guF0qadt
6,Thierry Baudet,FVD,,,Q4462875,male,+1983-01-28T00:00:00Z,thierrybaudet,thierrybaudet,218539.0,+2011-09-04T00:00:00Z,+2020-04-24T00:00:00Z,2024,Amsterdam,41 jaar,2526 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/bb3a9cf3-6f64-4092-85a1-4318244ee603_1291.jpg?itok=SBZ8ZSfF
7,Bente Becker,VVD,,,Q28860992,female,+1985-08-12T00:00:00Z,bentebecker,bentebecker,,+2010-05-06T00:00:00Z,+2020-03-19T00:00:00Z,2024,Wassenaar,38 jaar,2302 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/a962ffcb-a300-45e1-8850-70c7173c233e_1614.jpg?itok=y74g8bCL
